path,file,event_type,source,well,n_obs,step_seconds,duration_s,leading_unlabelled,n_unlabelled,onset_pos,pre_event_labelled_normal,pre_event_total,has_transient,labels,n_vars_all_nan,vars_all_nan,n_vars_partial_nan
dataset/0/WELL-00001_20170824100000.parquet,WELL-00001_20170824100000.parquet,0,REAL,WELL-00001,21535,1.0,21534.0,3600,3600,-1,0,21535,False,{'0': 17935},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/0/WELL-00001_20170824150000.parquet,WELL-00001_20170824150000.parquet,0,REAL,WELL-00001,21561,1.0,21560.0,3600,3600,-1,0,21561,False,{'0': 17961},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/0/WELL-00001_20170824200000.parquet,WELL-00001_20170824200000.parquet,0,REAL,WELL-00001,21574,1.0,21573.0,3600,3600,-1,0,21574,False,{'0': 17974},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/0/WELL-00001_20170825010000.parquet,WELL-00001_20170825010000.parquet,0,REAL,WELL-00001,21483,1.0,21482.0,3600,3600,-1,0,21483,False,{'0': 17883},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/0/WELL-00001_20170825060000.parquet,WELL-00001_20170825060000.parquet,0,REAL,WELL-00001,21470,1.0,21469.0,3600,3600,-1,0,21470,False,{'0': 17870},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/0/WELL-00001_20170825110000.parquet,WELL-00001_20170825110000.parquet,0,REAL,WELL-00001,21378,1.0,21377.0,3600,3600,-1,0,21378,False,{'0': 17778},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/0/WELL-00001_20170825160000.parquet,WELL-00001_20170825160000.parquet,0,REAL,WELL-00001,21483,1.0,21482.0,3600,3600,-1,0,21483,False,{'0': 17883},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/0/WELL-00001_20170825210000.parquet,WELL-00001_20170825210000.parquet,0,REAL,WELL-00001,21509,1.0,21508.0,3600,3600,-1,0,21509,False,{'0': 17909},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/0/WELL-00001_20170826020000.parquet,WELL-00001_20170826020000.parquet,0,REAL,WELL-00001,21522,1.0,21521.0,3600,3600,-1,0,21522,False,{'0': 17922},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/0/WELL-00001_20170826070000.parquet,WELL-00001_20170826070000.parquet,0,REAL,WELL-00001,21522,1.0,21521.0,3600,3600,-1,0,21522,False,{'0': 17922},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/0/WELL-00001_20170826120000.parquet,WELL-00001_20170826120000.parquet,0,REAL,WELL-00001,21535,1.0,21534.0,3600,3600,-1,0,21535,False,{'0': 17935},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/0/WELL-00001_20170826170000.parquet,WELL-00001_20170826170000.parquet,0,REAL,WELL-00001,21548,1.0,21547.0,3600,3600,-1,0,21548,False,{'0': 17948},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/0/WELL-00001_20170826220000.parquet,WELL-00001_20170826220000.parquet,0,REAL,WELL-00001,21522,1.0,21521.0,3600,3600,-1,0,21522,False,{'0': 17922},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/0/WELL-00001_20170827030000.parquet,WELL-00001_20170827030000.parquet,0,REAL,WELL-00001,21483,1.0,21482.0,3600,3600,-1,0,21483,False,{'0': 17883},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/0/WELL-00001_20170827080000.parquet,WELL-00001_20170827080000.parquet,0,REAL,WELL-00001,21574,1.0,21573.0,3600,3600,-1,0,21574,False,{'0': 17974},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/0/WELL-00001_20170827130000.parquet,WELL-00001_20170827130000.parquet,0,REAL,WELL-00001,21496,1.0,21495.0,3600,3600,-1,0,21496,False,{'0': 17896},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/0/WELL-00001_20170827180000.parquet,WELL-00001_20170827180000.parquet,0,REAL,WELL-00001,21444,1.0,21443.0,3600,3600,-1,0,21444,False,{'0': 17844},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/0/WELL-00001_20170827230000.parquet,WELL-00001_20170827230000.parquet,0,REAL,WELL-00001,21326,1.0,21325.0,3600,3600,-1,0,21326,False,{'0': 17726},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/0/WELL-00001_20170828040000.parquet,WELL-00001_20170828040000.parquet,0,REAL,WELL-00001,21444,1.0,21443.0,3600,3600,-1,0,21444,False,{'0': 17844},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/0/WELL-00001_20170828090000.parquet,WELL-00001_20170828090000.parquet,0,REAL,WELL-00001,21378,1.0,21377.0,3600,3600,-1,0,21378,False,{'0': 17778},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/0/WELL-00002_20131211220015.parquet,WELL-00002_20131211220015.parquet,0,REAL,WELL-00002,10786,1.0,10785.0,3600,3600,-1,0,10786,False,{'0': 7186},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/0/WELL-00002_20131212000148.parquet,WELL-00002_20131212000148.parquet,0,REAL,WELL-00002,10693,1.0,10692.0,3600,3600,-1,0,10693,False,{'0': 7093},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/0/WELL-00002_20131212020000.parquet,WELL-00002_20131212020000.parquet,0,REAL,WELL-00002,10754,1.0,10753.0,3600,3600,-1,0,10754,False,{'0': 7154},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/0/WELL-00002_20131212040000.parquet,WELL-00002_20131212040000.parquet,0,REAL,WELL-00002,10775,1.0,10774.0,3600,3600,-1,0,10775,False,{'0': 7175},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/0/WELL-00002_20131212060005.parquet,WELL-00002_20131212060005.parquet,0,REAL,WELL-00002,10754,1.0,10753.0,3600,3600,-1,0,10754,False,{'0': 7154},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/0/WELL-00002_20131214150127.parquet,WELL-00002_20131214150127.parquet,0,REAL,WELL-00002,10714,1.0,10713.0,3600,3600,-1,0,10714,False,{'0': 7114},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/0/WELL-00002_20131214170036.parquet,WELL-00002_20131214170036.parquet,0,REAL,WELL-00002,10765,1.0,10764.0,3600,3600,-1,0,10765,False,{'0': 7165},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/0/WELL-00002_20131214190030.parquet,WELL-00002_20131214190030.parquet,0,REAL,WELL-00002,10771,1.0,10770.0,3600,3600,-1,0,10771,False,{'0': 7171},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/0/WELL-00002_20170209110022.parquet,WELL-00002_20170209110022.parquet,0,REAL,WELL-00002,21579,1.0,21578.0,3600,3600,-1,0,21579,False,{'0': 17979},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/0/WELL-00002_20170209160152.parquet,WELL-00002_20170209160152.parquet,0,REAL,WELL-00002,21489,1.0,21488.0,3600,3600,-1,0,21489,False,{'0': 17889},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/0/WELL-00002_20170209210033.parquet,WELL-00002_20170209210033.parquet,0,REAL,WELL-00002,21568,1.0,21567.0,3600,3600,-1,0,21568,False,{'0': 17968},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/0/WELL-00002_20170210020033.parquet,WELL-00002_20170210020033.parquet,0,REAL,WELL-00002,21568,1.0,21567.0,3600,3600,-1,0,21568,False,{'0': 17968},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/0/WELL-00002_20170210070407.parquet,WELL-00002_20170210070407.parquet,0,REAL,WELL-00002,21354,1.0,21353.0,3600,3600,-1,0,21354,False,{'0': 17754},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/0/WELL-00002_20170210120152.parquet,WELL-00002_20170210120152.parquet,0,REAL,WELL-00002,21489,1.0,21488.0,3600,3600,-1,0,21489,False,{'0': 17889},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/0/WELL-00002_20170210170033.parquet,WELL-00002_20170210170033.parquet,0,REAL,WELL-00002,21568,1.0,21567.0,3600,3600,-1,0,21568,False,{'0': 17968},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/0/WELL-00002_20170210220203.parquet,WELL-00002_20170210220203.parquet,0,REAL,WELL-00002,21478,1.0,21477.0,3600,3600,-1,0,21478,False,{'0': 17878},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/0/WELL-00002_20170211030225.parquet,WELL-00002_20170211030225.parquet,0,REAL,WELL-00002,21456,1.0,21455.0,3600,3600,-1,0,21456,False,{'0': 17856},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/0/WELL-00002_20170211080129.parquet,WELL-00002_20170211080129.parquet,0,REAL,WELL-00002,21512,1.0,21511.0,3600,3600,-1,0,21512,False,{'0': 17912},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/0/WELL-00002_20170211130152.parquet,WELL-00002_20170211130152.parquet,0,REAL,WELL-00002,21489,1.0,21488.0,3600,3600,-1,0,21489,False,{'0': 17889},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/0/WELL-00002_20170211180129.parquet,WELL-00002_20170211180129.parquet,0,REAL,WELL-00002,21512,1.0,21511.0,3600,3600,-1,0,21512,False,{'0': 17912},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/0/WELL-00002_20170211230141.parquet,WELL-00002_20170211230141.parquet,0,REAL,WELL-00002,21500,1.0,21499.0,3600,3600,-1,0,21500,False,{'0': 17900},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/0/WELL-00002_20170212040225.parquet,WELL-00002_20170212040225.parquet,0,REAL,WELL-00002,21456,1.0,21455.0,3600,3600,-1,0,21456,False,{'0': 17856},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/0/WELL-00002_20170212090203.parquet,WELL-00002_20170212090203.parquet,0,REAL,WELL-00002,21478,1.0,21477.0,3600,3600,-1,0,21478,False,{'0': 17878},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/0/WELL-00002_20170212140407.parquet,WELL-00002_20170212140407.parquet,0,REAL,WELL-00002,21354,1.0,21353.0,3600,3600,-1,0,21354,False,{'0': 17754},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/0/WELL-00002_20170212190429.parquet,WELL-00002_20170212190429.parquet,0,REAL,WELL-00002,21332,1.0,21331.0,3600,3600,-1,0,21332,False,{'0': 17732},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/0/WELL-00002_20170213000322.parquet,WELL-00002_20170213000322.parquet,0,REAL,WELL-00002,21399,1.0,21398.0,3600,3600,-1,0,21399,False,{'0': 17799},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/0/WELL-00002_20170213050225.parquet,WELL-00002_20170213050225.parquet,0,REAL,WELL-00002,21456,1.0,21455.0,3600,3600,-1,0,21456,False,{'0': 17856},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/0/WELL-00002_20170213100344.parquet,WELL-00002_20170213100344.parquet,0,REAL,WELL-00002,21377,1.0,21376.0,3600,3600,-1,0,21377,False,{'0': 17777},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/0/WELL-00002_20170213150107.parquet,WELL-00002_20170213150107.parquet,0,REAL,WELL-00002,21534,1.0,21533.0,3600,3600,-1,0,21534,False,{'0': 17934},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
