row,y,split
2081,0,train
2082,1,train
2083,1,train
2084,1,test
2085,0,train
2086,0,test
2087,1,train
2088,0,train
2089,0,train
2090,0,train
2091,1,train
2092,1,train
2093,0,train
2094,1,test
2095,0,train
2096,1,test
2097,1,train
2098,0,train
2099,1,test
2100,0,calib
2101,1,test
2102,1,train
2103,0,calib
2104,1,train
2105,1,train
2106,0,test
2107,1,train
2108,1,calib
2109,0,train
2110,0,train
2111,1,calib
2112,0,calib
2113,1,test
2114,1,train
2115,1,train
2116,1,train
2117,1,train
2118,1,train
2119,1,train
2120,1,calib
2121,1,train
2122,1,train
2123,1,train
2124,1,test
2125,1,calib
2126,1,train
2127,1,train
2128,0,test
2129,1,train
2130,1,train
2131,1,calib
2132,1,train
2133,1,train
2134,1,train
2135,1,train
2136,1,train
2137,1,train
2138,1,calib
2139,0,train
2140,1,train
2141,1,train
2142,1,calib
2143,1,test
2144,1,calib
2145,1,train
2146,1,train
2147,1,train
2148,1,train
2149,1,train
2150,1,train
2151,1,calib
2152,1,train
2153,0,test
2154,1,calib
2155,1,train
2156,1,test
2157,0,test
2158,0,train
2159,0,calib
2160,0,train
2161,1,train
2162,1,train
2163,1,calib
2164,0,train
2165,1,train
2166,1,train
2167,0,calib
2168,1,train
2169,1,test
2170,1,train
2171,1,train
2172,1,train
2173,1,train
2174,1,test
2175,0,calib
2176,1,calib
2177,1,calib
2178,0,calib
2179,0,train
2180,0,train
2181,0,test
2182,0,test
2183,1,test
2184,0,test
2185,1,calib
2186,1,train
2187,1,train
2188,1,calib
2189,1,calib
2190,0,test
2191,1,train
2192,1,calib
2193,1,calib
2194,1,train
2195,1,train
2196,0,train
2197,1,train
2198,0,train
2199,1,train
2200,1,test
2201,1,train
2202,1,test
2203,1,train
2204,1,calib
2205,0,train
2206,0,train
2207,1,train
2208,1,train
2209,1,train
2210,1,calib
2211,1,test
2212,1,test
2213,0,train
2214,1,train
2215,0,train
2216,1,calib
2217,0,train
2218,1,train
2219,1,calib
2220,1,test
2221,1,train
2222,1,train
2223,1,train
2224,1,train
2225,1,calib
2226,1,calib
2227,0,train
2228,0,train
2229,1,train
2230,0,train
2231,1,train
2232,1,calib
2233,0,train
2234,1,train
2235,1,calib
2236,0,test
2237,0,train
2238,1,train
2239,1,train
2240,0,calib
2241,1,test
2242,0,train
2243,0,train
2244,1,test
2245,0,calib
2246,1,test
2247,1,train
2248,1,calib
2249,0,train
2250,1,train
2251,1,train
2252,0,train
2253,1,train
2254,0,test
2255,1,test
2256,1,test
2257,1,calib
2258,0,train
2259,1,train
2260,1,train
2261,1,train
2262,1,test
2263,1,train
2264,1,train
2265,0,calib
2266,1,train
2267,1,train
2268,1,calib
2269,1,train
2270,1,calib
2271,1,train
2272,1,train
2273,1,calib
2274,1,train
2275,1,train
2276,1,train
2277,1,train
2278,1,calib
2279,1,train
2280,1,calib
2281,1,test
2282,0,calib
2283,1,test
2284,1,test
2285,1,train
2286,0,train
2287,0,test
2288,1,calib
2289,1,train
2290,1,test
2291,1,calib
2292,1,calib
2293,0,test
2294,1,train
2295,1,train
2296,1,calib
2297,1,test
2298,1,test
2299,1,train
2300,1,calib
2301,1,test
2302,1,train
2303,1,train
2304,0,calib
2305,0,test
2306,1,train
2307,1,test
2308,0,train
2309,1,calib
2310,1,train
2311,0,calib
2312,0,train
2313,1,test
2314,1,calib
2315,1,train
2316,1,train
2317,1,calib
2318,0,calib
2319,0,calib
2320,1,train
2321,0,train
2322,1,train
2323,1,test
2324,0,train
2325,0,train
2326,1,test
2327,1,test
2328,1,test
2329,1,train
2330,0,test
2331,1,test
2332,0,test
2333,1,calib
2334,0,train
2335,1,train
2336,1,train
2337,1,test
2338,1,calib
2339,0,train
2340,1,calib
2341,1,train
2342,1,train
2343,1,calib
2344,0,train
2345,0,calib
2346,1,train
2347,1,test
2348,0,calib
2349,1,calib
2350,1,train
2351,0,train
2352,0,train
2353,1,test
2354,1,train
2355,1,train
2356,1,train
2357,0,train
2358,1,calib
2359,1,calib
2360,1,test
2361,0,train
2362,0,train
2363,1,train
2364,1,train
2365,1,train
2366,1,train
2367,0,train
2368,1,test
2369,1,train
2370,1,train
2371,1,train
2372,1,calib
2373,1,train
2374,1,test
2375,1,calib
2376,1,train
2377,0,test
2378,1,test
2379,1,test
2380,1,train
2381,1,calib
2382,1,train
2383,1,calib
2384,1,train
2385,0,train
2386,0,calib
2387,1,calib
2388,1,test
2389,1,calib
2390,0,train
2391,1,calib
2392,1,train
2393,1,test
2394,1,train
2395,1,calib
2396,0,calib
2397,1,calib
2398,1,train
2399,1,train
2400,1,train
2401,1,test
2402,1,calib
2403,0,test
2404,1,train
2405,1,test
2406,0,test
2407,1,train
2408,1,train
2409,1,test
2410,1,calib
2411,1,calib
2412,1,train
2413,1,train
2414,0,test
2415,0,train
2416,1,train
2417,1,train
2418,1,train
2419,1,test
2420,0,train
2421,1,test
2422,1,train
2423,1,train
2424,1,test
2425,0,calib
2426,0,train
2427,1,calib
2428,1,test
2429,1,train
2430,0,train
2431,0,calib
2432,1,train
2433,0,train
2434,1,test
2435,1,train
2436,1,calib
2437,1,test
2438,1,train
2439,1,train
2440,1,calib
2441,1,test
2442,1,train
2443,1,calib
2444,1,train
2445,1,train
2446,1,train
2447,1,test
2448,1,train
2449,1,test
2450,1,test
2451,1,train
2452,1,train
2453,1,test
2454,1,test
2455,1,train
2456,1,train
2457,1,test
2458,1,calib
2459,1,calib
2460,0,train
2461,1,calib
2462,0,train
2463,1,train
2464,1,train
2465,0,test
2466,1,test
2467,1,train
2468,1,train
2469,0,train
2470,0,calib
2471,1,train
2472,0,train
2473,0,train
2474,1,train
2475,1,calib
2476,1,calib
2477,1,train
2478,1,test
2479,1,calib
2480,1,train
2481,0,train
2482,1,test
2483,1,train
2484,0,train
2485,1,calib
2486,1,train
2487,1,train
2488,1,train
2489,1,test
2490,1,calib
2491,1,train
2492,1,calib
2493,1,test
2494,1,train
2495,0,test
2496,1,train
2497,0,train
2498,0,train
2499,1,train
2500,1,calib
2501,1,calib
2502,1,train
2503,1,train
2504,1,train
2505,0,test
2506,1,train
2507,1,train
2508,0,calib
2509,0,train
2510,1,calib
2511,1,train
2512,0,train
2513,1,train
2514,0,train
2515,1,test
2516,1,train
2517,0,train
2518,1,test
2519,1,test
2520,0,calib
2521,1,train
2522,1,calib
2523,1,test
2524,1,test
2525,1,calib
2526,1,train
2527,1,train
2528,1,train
2529,0,train
2530,1,test
2531,1,train
2532,1,test
2533,1,calib
2534,1,train
2535,1,test
2536,1,test
2537,1,test
2538,0,train
2539,1,calib
2540,1,train
2541,0,train
2542,1,train
2543,1,calib
2544,1,train
2545,1,test
2546,0,train
2547,1,train
2548,1,calib
2549,1,calib
2550,1,test
2551,1,train
2552,1,test
2553,1,train
2554,1,train
2555,1,train
2556,0,test
2557,1,train
2558,1,train
2559,1,train
2560,0,test
2561,1,train
2562,1,train
2563,1,train
2564,1,train
2565,1,train
2566,1,calib
2567,1,train
2568,1,train
2569,0,train
2570,0,train
2571,1,train
2572,1,test
2573,1,train
2574,0,calib
2575,1,calib
2576,0,test
2577,1,calib
2578,0,calib
2579,1,train
2580,0,train
2581,1,test
2582,1,test
2583,0,train
2584,1,train
2585,1,test
2586,1,test
2587,1,train
2588,0,train
2589,0,train
2590,1,test
2591,1,train
2592,1,train
2593,0,calib
2594,1,train
2595,1,calib
2596,1,train
2597,0,train
2598,0,test
2599,0,train
2600,1,train
2601,1,train
2602,1,train
2603,0,test
2604,1,train
2605,1,train
2606,1,calib
2607,0,test
2608,1,train
2609,1,train
2610,1,train
2611,1,train
2612,1,test
2613,1,calib
2614,0,train
2615,1,test
2616,1,train
2617,1,train
2618,0,train
2619,1,calib
2620,0,train
2621,1,train
2622,1,test
2623,1,train
2624,0,test
2625,1,train
2626,0,train
2627,1,train
2628,1,test
2629,1,train
2630,1,train
2631,0,train
2632,1,train
2633,0,calib
2634,1,test
2635,1,train
2636,1,calib
2637,0,train
2638,0,train
2639,1,test
2640,1,train
2641,1,calib
2642,1,train
2643,0,train
2644,1,train
2645,1,calib
2646,1,calib
2647,1,calib
2648,1,train
2649,1,calib
2650,1,test
2651,1,train
2652,0,test
2653,1,train
2654,1,calib
2655,1,train
2656,1,test
2657,1,train
2658,1,train
2659,1,train
2660,0,calib
2661,1,calib
2662,1,test
2663,0,train
2664,0,calib
2665,0,test
2666,1,calib
2667,1,train
2668,1,calib
2669,0,train
2670,0,train
2671,1,train
2672,1,train
2673,1,train
2674,1,calib
2675,1,test
2676,1,test
2677,1,train
2678,1,calib
2679,1,test
2680,1,test
2681,1,test
2682,1,train
2683,0,train
2684,1,train
2685,1,test
2686,1,train
2687,0,train
2688,1,calib
2689,1,train
2690,1,test
2691,1,test
2692,1,test
2693,1,calib
2694,1,calib
2695,0,train
2696,1,train
2697,1,train
2698,1,train
2699,1,train
2700,1,train
2701,1,train
2702,1,train
2703,1,train
2704,1,train
2705,1,train
2706,1,calib
2707,0,train
2708,1,test
2709,1,calib
2710,0,train
2711,1,calib
2712,1,test
2713,0,test
2714,1,calib
2715,1,train
2716,0,test
2717,1,train
2718,1,test
2719,0,train
2720,1,test
2721,0,train
2722,1,calib
2723,1,train
2724,0,calib
2725,0,train
2726,0,calib
2727,1,test
2728,1,train
2729,1,train
2730,1,train
2731,0,train
2732,1,calib
2733,1,train
2734,0,train
2735,1,calib
2736,0,test
2737,1,calib
2738,0,test
2739,1,train
2740,0,calib
2741,1,train
2742,1,train
2743,1,train
2744,0,train
2745,1,calib
2746,1,train
2747,1,train
2748,1,calib
2749,1,train
2750,1,train
2751,1,train
2752,0,train
2753,0,test
2754,1,calib
2755,1,calib
2756,0,calib
2757,1,train
2758,1,train
2759,0,test
2760,1,test
2761,1,train
2762,0,calib
2763,1,test
2764,1,train
2765,1,train
2766,1,test
2767,0,train
2768,1,train
2769,1,train
2770,1,train
2771,1,test
2772,1,train
2773,1,train
2774,0,train
2775,0,test
2776,1,calib
2777,1,train
2778,1,train
2779,1,calib
2780,1,train
2781,0,train
2782,1,train
2783,0,train
2784,1,train
2785,1,train
2786,1,test
2787,1,train
2788,1,train
2789,1,train
2790,1,calib
2791,1,train
2792,1,calib
2793,1,test
2794,1,calib
2795,1,train
2796,0,train
2797,1,test
2798,1,calib
2799,1,train
2800,0,train
2801,1,train
2802,1,test
2803,1,train
2804,1,train
2805,1,test
2806,1,calib
2807,1,calib
2808,1,train
2809,1,test
2810,1,test
2811,1,train
2812,1,train
2813,1,train
2814,1,train
2815,1,calib
2816,1,train
2817,0,train
2818,1,train
2819,1,calib
2820,1,calib
2821,1,train
2822,1,train
2823,1,test
2824,1,train
2825,1,test
2826,1,train
2827,1,train
2828,0,train
2829,0,test
2830,1,test
2831,1,test
2832,0,calib
2833,0,train
2834,1,train
2835,1,train
2836,1,train
2837,1,test
2838,1,test
2839,1,train
2840,0,test
2841,1,test
2842,1,calib
2843,0,test
2844,0,calib
2845,0,calib
2846,1,calib
2847,1,train
2848,0,test
2849,1,train
2850,1,train
2851,1,test
2852,1,test
2853,1,calib
2854,1,test
2855,1,train
2856,1,calib
2857,1,train
2858,1,calib
2859,0,test
2860,0,test
2861,1,test
2862,1,train
2863,1,test
2864,1,train
2865,1,train
2866,1,train
2867,1,train
2868,1,train
2869,1,train
2870,1,train
2871,0,train
2872,1,train
2873,1,calib
2874,0,calib
2875,1,test
2876,1,train
2877,1,train
2878,1,train
2879,1,test
2880,1,test
2881,1,train
2882,1,calib
2883,0,calib
2884,1,train
2885,1,calib
2886,0,train
2887,1,calib
2888,1,train
2889,1,test
2890,1,calib
2891,1,test
2892,1,train
2893,1,calib
2894,0,train
2895,1,calib
2896,0,train
2897,1,train
2898,1,train
2899,1,train
2900,0,train
2901,0,train
2902,1,test
2903,1,test
2904,1,test
2905,1,test
2906,1,test
2907,1,test
2908,1,train
2909,0,test
2910,1,train
2911,1,train
2912,1,train
2913,1,calib
2914,1,test
2915,1,test
2916,1,train
2917,0,train
2918,1,train
2919,0,train
2920,1,train
2921,1,train
2922,1,calib
2923,1,train
2924,1,train
2925,0,test
2926,1,calib
2927,1,train
2928,1,test
2929,1,calib
2930,1,train
2931,1,train
2932,1,calib
2933,0,train
2934,1,train
2935,1,calib
2936,1,train
2937,1,calib
2938,1,train
2939,1,train
2940,1,train
2941,0,calib
2942,1,train
2943,1,calib
2944,1,train
2945,1,train
2946,1,train
2947,1,train
2948,0,train
2949,1,train
2950,0,calib
2951,1,test
2952,1,train
2953,1,train
2954,1,test
2955,1,calib
2956,0,test
2957,1,train
2958,1,train
2959,1,train
2960,1,test
2961,1,test
2962,0,train
2963,1,test
2964,1,calib
2965,0,train
2966,1,calib
2967,1,train
2968,0,train
2969,1,train
2970,1,train
2971,0,train
2972,1,train
2973,0,test
2974,1,train
2975,1,train
2976,1,test
2977,0,train
2978,1,train
2979,1,train
2980,0,calib
2981,1,train
2982,1,train
2983,1,calib
2984,1,train
2985,1,train
2986,0,calib
2987,1,calib
2988,1,calib
2989,1,train
2990,1,test
2991,1,calib
2992,1,test
2993,1,test
2994,1,train
2995,1,train
2996,1,calib
2997,1,train
2998,1,train
2999,1,train
3000,1,test
3001,1,train
3002,1,train
3003,1,test
3004,1,train
3005,1,test
3006,1,train
3007,1,calib
3008,1,train
3009,1,test
3010,1,test
3011,0,train
3012,0,train
3013,0,test
3014,0,train
3015,1,calib
3016,1,test
3017,0,train
3018,1,calib
3019,1,calib
3020,0,train
3021,0,train
3022,0,calib
3023,1,test
3024,1,train
3025,1,test
3026,1,train
3027,0,train
3028,1,train
3029,1,train
3030,1,train
3031,1,train
3032,0,test
3033,1,train
3034,1,train
3035,0,calib
3036,1,train
3037,1,test
3038,1,train
3039,0,train
3040,0,calib
3041,1,calib
3042,1,train
3043,1,calib
3044,1,train
3045,1,train
3046,1,calib
3047,1,calib
3048,1,train
3049,0,train
3050,0,train
3051,1,train
3052,0,train
3053,1,train
3054,1,train
3055,1,calib
3056,0,train
3057,1,calib
3058,1,train
3059,1,test
3060,1,calib
3061,1,train
3062,1,test
3063,1,calib
3064,0,train
3065,1,train
3066,1,train
3067,1,train
3068,1,train
3069,1,test
3070,1,test
3071,0,calib
3072,1,test
3073,1,train
3074,1,train
3075,1,train
3076,1,train
3077,0,train
3078,1,train
3079,0,train
3080,0,test
3081,1,train
3082,1,train
3083,1,test
3084,1,train
3085,1,test
3086,1,train
3087,1,train
3088,1,calib
3089,0,train
3090,1,train
3091,0,train
3092,1,train
3093,0,train
3094,1,test
3095,0,test
3096,1,calib
3097,1,calib
3098,1,train
3099,1,train
3100,1,test
3101,1,test
3102,1,calib
3103,1,train
3104,1,train
3105,0,calib
3106,0,test
3107,0,train
3108,0,calib
3109,1,calib
3110,1,train
3111,0,train
3112,1,test
3113,0,test
3114,1,test
3115,1,calib
3116,1,calib
3117,1,test
3118,1,calib
3119,1,calib
3120,1,test
3121,1,train
3122,0,train
3123,1,calib
3124,1,train
3125,0,test
3126,1,train
3127,1,calib
3128,1,train
3129,0,calib
3130,1,train
3131,1,train
3132,1,train
3133,0,train
3134,0,train
3135,1,train
3136,1,test
3137,0,train
3138,1,test
3139,1,train
3140,0,train
3141,1,calib
3142,1,train
3143,0,test
3144,0,train
3145,1,calib
3146,1,test
3147,1,test
3148,1,train
3149,1,test
3150,1,calib
3151,1,train
3152,0,calib
3153,0,train
3154,0,calib
3155,0,train
3156,0,train
3157,1,calib
3158,1,train
3159,0,train
3160,1,train
3161,1,train
3162,1,train
3163,0,train
3164,0,train
3165,1,test
3166,0,train
3167,0,train
3168,0,calib
3169,1,train
3170,1,calib
3171,1,test
3172,1,calib
3173,1,train
3174,1,train
3175,0,calib
3176,0,calib
3177,1,test
3178,1,train
3179,1,train
3180,0,train
3181,1,test
3182,1,train
3183,1,train
3184,0,train
3185,0,train
3186,1,train
3187,1,train
3188,1,train
3189,1,test
3190,0,test
3191,1,test
3192,1,train
3193,1,train
3194,1,train
3195,1,train
3196,1,train
3197,1,train
3198,0,train
3199,0,train
3200,1,train
3201,1,train
3202,1,train
3203,1,train
3204,0,test
3205,1,test
3206,0,train
3207,1,train
3208,1,train
3209,1,train
3210,1,train
3211,1,train
3212,0,test
3213,1,train
3214,1,train
3215,1,train
3216,0,calib
3217,0,test
3218,0,train
3219,1,train
3220,0,train
3221,1,train
3222,1,train
3223,1,calib
3224,0,train
3225,0,calib
3226,1,train
3227,1,calib
3228,1,calib
3229,1,train
3230,0,calib
3231,1,train
3232,1,train
3233,1,test
3234,1,calib
3235,1,train
3236,1,train
3237,1,test
3238,1,calib
3239,1,test
3240,1,calib
3241,1,train
3242,1,train
3243,1,train
3244,1,train
3245,0,test
3246,1,calib
3247,0,train
3248,1,test
3249,0,train
3250,1,train
3251,1,train
3252,0,train
3253,1,train
3254,0,train
3255,1,calib
3256,0,test
3257,1,train
3258,1,train
3259,1,train
3260,0,train
3261,1,test
3262,0,train
3263,1,train
3264,1,calib
3265,0,train
3266,1,calib
3267,0,train
3268,0,train
3269,1,train
3270,1,train
3271,0,test
3272,1,train
3273,0,train
3274,0,train
3275,1,train
3276,1,train
3277,1,train
3278,0,train
3279,1,train
3280,1,test
3281,0,train
3282,1,train
3283,1,train
3284,1,train
3285,1,calib
3286,1,test
3287,1,calib
3288,1,calib
3289,1,train
3290,0,calib
3291,1,calib
3292,0,train
3293,1,train
3294,1,test
3295,1,train
3296,1,train
3297,0,test
3298,1,train
3299,1,train
3300,1,train
3301,1,calib
3302,1,train
3303,1,train
3304,1,calib
3305,1,calib
3306,1,test
3307,1,train
3308,1,train
3309,1,train
3310,1,train
3311,1,test
3312,1,calib
3313,1,train
3314,1,test
3315,1,calib
3316,1,train
3317,0,train
3318,1,calib
3319,1,train
3320,1,calib
3321,0,calib
3322,1,train
3323,1,calib
3324,1,calib
3325,1,test
3326,1,calib
3327,1,train
3328,0,train
3329,1,test
3330,1,train
3331,1,train
3332,1,train
3333,0,test
3334,1,test
3335,1,train
3336,0,calib
3337,0,train
3338,1,train
3339,1,train
3340,1,test
3341,1,train
3342,1,train
3343,1,train
3344,1,train
3345,1,calib
3346,1,train
3347,1,train
3348,1,train
3349,0,train
3350,1,test
3351,1,train
3352,1,train
3353,0,train
3354,1,train
3355,1,train
3356,1,train
3357,1,calib
3358,0,test
3359,0,test
3360,0,train
3361,1,test
3362,1,train
3363,1,train
3364,1,calib
3365,0,train
3366,1,train
3367,1,test
3368,0,test
3369,1,train
3370,1,train
3371,1,train
3372,1,calib
3373,1,train
3374,1,train
3375,1,calib
3376,1,train
3377,1,calib
3378,1,train
3379,1,train
3380,1,test
3381,0,train
3382,0,train
3383,1,train
3384,0,test
3385,1,train
3386,1,train
3387,0,train
3388,0,train
3389,0,test
3390,0,test
3391,1,test
3392,1,test
3393,1,test
3394,1,test
3395,0,train
3396,1,test
3397,1,train
3398,0,calib
3399,1,train
3400,1,calib
3401,0,train
3402,1,train
3403,1,train
3404,1,train
3405,1,train
3406,1,calib
3407,0,train
3408,0,train
3409,1,train
3410,0,calib
3411,1,calib
3412,1,test
3413,0,train
3414,1,calib
3415,1,test
3416,1,train
3417,1,test
3418,0,train
3419,1,train
3420,1,train
3421,1,test
3422,1,test
3423,1,train
3424,1,test
3425,1,train
3426,1,train
3427,1,train
3428,1,train
3429,1,train
3430,0,test
3431,1,train
3432,1,calib
3433,1,train
3434,1,train
3435,0,train
3436,1,calib
3437,1,test
3438,0,train
3439,1,train
3440,1,test
3441,1,calib
3442,0,train
3443,1,test
3444,1,test
3445,0,train
3446,1,train
3447,1,calib
3448,0,train
3449,1,train
3450,1,test
3451,0,test
3452,1,train
3453,1,train
3454,1,calib
3455,1,train
3456,1,train
3457,1,train
3458,1,train
3459,1,train
3460,0,train
3461,1,test
3462,1,train
3463,1,train
3464,0,test
3465,1,train
3466,0,train
3467,1,train
3468,0,train
3469,1,train
3470,1,train
3471,1,train
3472,1,test
3473,1,test
3474,1,train
3475,0,train
3476,1,test
3477,0,train
3478,0,train
3479,1,train
3480,0,train
3481,1,train
3482,1,train
3483,1,train
3484,1,train
3485,0,test
3486,1,train
3487,1,calib
3488,1,calib
3489,0,train
3490,1,test
3491,1,train
3492,1,train
3493,0,train
3494,0,train
3495,1,train
3496,1,train
3497,0,test
3498,1,test
3499,1,calib
3500,1,test
3501,1,test
3502,0,train
3503,1,train
3504,1,train
3505,1,test
3506,1,train
3507,1,train
3508,1,train
3509,1,train
3510,1,train
3511,1,test
3512,1,train
3513,0,train
3514,1,train
3515,0,train
3516,1,test
3517,0,train
3518,0,train
3519,1,calib
3520,1,calib
3521,1,train
3522,1,test
3523,0,train
3524,1,calib
3525,1,test
3526,1,test
3527,1,train
3528,1,calib
3529,1,test
3530,0,train
3531,1,train
3532,1,train
3533,1,train
3534,1,train
3535,1,calib
3536,0,train
3537,1,train
3538,0,train
3539,0,train
3540,0,test
3541,1,train
3542,1,train
3543,0,train
3544,1,train
3545,1,train
3546,1,calib
3547,1,test
3548,1,test
3549,1,train
3550,1,test
3551,1,train
3552,0,test
3553,1,train
3554,1,train
3555,1,train
3556,1,test
3557,1,train
3558,1,train
3559,0,train
3560,1,calib
3561,0,train
3562,1,test
3563,1,train
3564,1,calib
3565,1,train
3566,1,calib
3567,1,test
3568,0,train
3569,1,train
3570,1,calib
3571,1,test
3572,1,train
3573,1,test
3574,0,train
3575,0,train
3576,1,calib
3577,0,train
3578,0,train
3579,1,train
3580,0,calib
3581,1,train
3582,1,calib
3583,0,test
3584,0,train
3585,1,train
3586,1,test
3587,1,train
3588,1,train
3589,1,train
3590,1,test
3591,1,train
3592,1,train
3593,1,test
3594,0,train
3595,0,test
3596,1,train
3597,1,calib
3598,1,calib
3599,0,train
3600,1,train
3601,1,test
3602,0,train
